PLANTAORIGEN,FECHADESPACHO,C_ID_VIAJE,FECHAVIAJE,C_CLIENTE,D_CLIENTE,ID_ESTADO,ESTADO,D_EMPRESA_TRANSPORTISTA,C_ID_CONDUCTOR,NOM_APE_COND,TIPO_SERVICIO,TIPOCAMION,TIPOTRANSPORTE,TIPO_PRODUCTO,TIPO_FORMA,CANT_PROGRAMADA,F_PRESENTACION,F_LLEGADANAVE,F_EGRESONAVE,F_INGRESOPLANTA,F_PESAJEENTRADA,F_ASIGVIAJE,F_INICIOCARGABULTO,F_FINCARGA,F_PESAJESALIDA,TIPO_ASIGNACION,C_PLANTA,D_PLANTA,TIPO_PERMISO,PESO_NETO,CAP_MAXIMA,ZONA_DESTINO,CUIDAD
Guerrero,11/17/2022 01:33:54,47316563,16-11-2022 00:29:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE38,107818,CHOFER322,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,32.96,16-11-2022 20:26:18,16-11-2022 20:47:32,17-11-2022 01:14:18,16-11-2022 20:26:20,16-11-2022 20:28:29,16-11-2022 20:34:11,17-11-2022 00:02:45,17-11-2022 00:42:24,17-11-2022 01:33:54,,GUE,Guerrero,Traslado Externo,32920,54.000,0,Monterrey
Guerrero,11/19/2022 13:36:30,47370566,18-11-2022 13:21:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE38,107818,CHOFER322,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,38.725,19-11-2022 10:16:27,19-11-2022 10:28:53,19-11-2022 13:16:58,19-11-2022 10:16:29,19-11-2022 10:18:12,19-11-2022 10:16:45,19-11-2022 11:51:08,19-11-2022 12:29:15,19-11-2022 13:36:30,,GUE,Guerrero,Traslado Externo,38680,54.000,0,Monterrey
Guerrero,11/20/2022 23:33:52,47411688,23-11-2022 10:21:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE38,107818,CHOFER322,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,39.3,20-11-2022 17:07:18,20-11-2022 17:27:23,20-11-2022 23:13:14,20-11-2022 17:07:20,20-11-2022 17:09:10,20-11-2022 17:08:20,20-11-2022 21:49:59,20-11-2022 23:13:12,20-11-2022 23:33:52,,GUE,Guerrero,Traslado Externo,39250,54.000,0,Monterrey
Guerrero,11/23/2022 14:23:00,47476602,23-11-2022 23:59:00,,CLIENTE132,19,Nuevo Leon,TRANPORTE38,107818,CHOFER322,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,34.848,23-11-2022 12:12:25,23-11-2022 12:27:47,23-11-2022 13:23:41,23-11-2022 12:12:28,23-11-2022 12:14:36,23-11-2022 12:12:45,23-11-2022 12:36:48,23-11-2022 13:23:38,23-11-2022 14:23:00,,GUE,Guerrero,Traslado Externo,34810,54.000,0,Cienega de Flores
Guerrero,11/24/2022 03:56:43,47484637,24-11-2022 16:22:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE38,107818,CHOFER322,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,39.108,24-11-2022 01:48:47,24-11-2022 02:39:35,24-11-2022 03:19:12,24-11-2022 01:48:48,24-11-2022 02:17:05,24-11-2022 01:50:17,24-11-2022 02:39:39,24-11-2022 03:19:12,24-11-2022 03:56:43,MANUAL,GUE,Guerrero,Traslado Externo,39170,54.000,0,Monterrey
Guerrero,11/25/2022 17:51:16,47529716,25-11-2022 14:32:00,I000004292,CLIENTE2,019,Nuevo Leon,TRANPORTE38,107818,CHOFER322,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,"BANDA,ROLLO",PLANOS,37.706,25-11-2022 14:18:47,25-11-2022 17:34:51,25-11-2022 17:35:32,25-11-2022 14:18:49,25-11-2022 14:20:26,25-11-2022 16:23:10,25-11-2022 17:34:53,25-11-2022 17:35:32,25-11-2022 17:51:15,MANUAL,GUE,Guerrero,Cliente ENVIA,37610,54.000,0,CIENEGA DE FLORES
Guerrero,11/24/2022 06:43:03,47455870,24-11-2022 13:22:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE68,110835,CHOFER322,LO,Plataforma 3 ejes Neumotica Corta,Plataforma 3 Ejes Neumotica Corta,ROLLO,PLANOS,38.958,24-11-2022 03:31:28,24-11-2022 06:15:23,24-11-2022 06:15:36,24-11-2022 03:31:29,24-11-2022 03:50:44,24-11-2022 03:37:14,24-11-2022 06:15:25,24-11-2022 06:15:36,24-11-2022 06:43:03,MANUAL,GUE,Guerrero,Traslado Externo,39050,54.000,0,Monterrey
Guerrero,11/08/2022 14:15:10,47141629,07-11-2022 11:40:00,,CLIENTE38,5,Chiapas,TRANPORTE6,107514,CHOFER323,FO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,ROLLO,PLANOS,22.905,08-11-2022 06:44:55,08-11-2022 11:20:23,08-11-2022 14:02:22,08-11-2022 06:44:56,08-11-2022 06:46:36,08-11-2022 09:06:08,08-11-2022 14:02:04,08-11-2022 14:02:22,08-11-2022 14:15:10,MANUAL,GUE,Guerrero,Traslado Externo,22930,55.500,0,Cd. Hidalgo
Guerrero,10/07/2022 01:21:54,46419570,06-10-2022 20:38:00,,CLIENTE49,14,Jalisco,TRANPORTE66,99875,CHOFER324,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,HOJA,PLANOS,25.596,06-10-2022 21:16:15,06-10-2022 22:48:07,07-10-2022 01:21:39,06-10-2022 21:16:16,06-10-2022 21:24:21,06-10-2022 21:32:48,07-10-2022 01:21:26,07-10-2022 01:21:39,07-10-2022 01:21:54,MANUAL,GUE,Guerrero,Traslado Externo,26460,46.500,0,Guadalajara
Guerrero,10/21/2022 02:29:07,46759655,20-10-2022 20:39:00,N000003343,CLIENTE118,008,CHIHUAHUA,TRANPORTE66,99875,CHOFER324,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,"CINTA,HOJA",PLANOS,13.206,20-10-2022 23:52:57,21-10-2022 00:38:48,21-10-2022 01:52:50,20-10-2022 23:52:58,21-10-2022 00:09:18,21-10-2022 00:08:36,21-10-2022 01:52:35,21-10-2022 01:52:49,21-10-2022 02:29:07,MANUAL,GUE,Guerrero,Despacho,13340,46.500,0,Ciudad JUAREZ
Guerrero,10/21/2022 02:29:07,46759655,20-10-2022 20:39:00,,CLIENTE39,6,Chihuahua,TRANPORTE66,99875,CHOFER324,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,"CINTA,HOJA",PLANOS,13.206,20-10-2022 23:52:57,21-10-2022 00:38:48,21-10-2022 01:52:50,20-10-2022 23:52:58,21-10-2022 00:09:18,21-10-2022 00:08:36,21-10-2022 01:52:35,21-10-2022 01:52:49,21-10-2022 02:29:07,MANUAL,GUE,Guerrero,Despacho,13340,46.500,0,Ciudad JUAREZ
Guerrero,11/04/2022 17:35:37,47080797,04-11-2022 23:59:00,H000897780,CLIENTE222,014,JALISCO,TRANPORTE66,99875,CHOFER324,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,REDONDO,TUBOS,15.38,04-11-2022 12:21:35,04-11-2022 15:27:57,04-11-2022 17:04:38,04-11-2022 12:21:37,04-11-2022 12:31:38,04-11-2022 15:50:49,04-11-2022 16:53:27,04-11-2022 17:04:38,04-11-2022 17:35:37,MANUAL,GUE,Guerrero,Cliente ENVIA,15370,46.500,0,TEPATITLAN DE MORELOS
Guerrero,11/23/2022 21:33:30,47451420,22-11-2022 08:39:00,,CLIENTE52,15,Mexico,TRANPORTE66,99875,CHOFER324,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,CUADRADO,TUBOS,25.674,23-11-2022 17:12:12,23-11-2022 19:31:43,23-11-2022 21:23:26,23-11-2022 17:12:14,23-11-2022 17:23:20,23-11-2022 17:21:52,23-11-2022 21:19:05,23-11-2022 21:23:26,23-11-2022 21:33:30,MANUAL,GUE,Guerrero,Traslado Externo,25520,46.500,0,Tultitlan
Guerrero,11/24/2022 20:58:15,47502564,26-11-2022 10:42:00,,CLIENTE49,14,Jalisco,TRANPORTE66,99875,CHOFER324,LO,Plataforma 2 ejes Neumotica,Plataforma 2 ejes Neumotica,REDONDO,TUBOS,26.16,24-11-2022 15:19:56,24-11-2022 18:19:15,24-11-2022 20:50:24,24-11-2022 15:19:58,24-11-2022 15:34:55,24-11-2022 15:26:46,24-11-2022 20:20:55,24-11-2022 20:50:24,24-11-2022 20:58:15,MANUAL,GUE,Guerrero,Traslado Externo,26610,46.500,0,Guadalajara
Guerrero,11/03/2022 23:43:25,47038650,02-11-2022 23:59:00,H000126500,CLIENTE177,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,37.479,03-11-2022 18:39:00,03-11-2022 19:10:45,03-11-2022 23:35:24,03-11-2022 18:39:01,03-11-2022 18:40:36,03-11-2022 19:08:44,03-11-2022 22:25:48,03-11-2022 23:13:31,03-11-2022 23:43:25,,GUE,Guerrero,Cliente ENVIA,37460,54.000,0,GRAL ESCOBEDO
Guerrero,11/04/2022 04:46:43,47035927,02-11-2022 23:59:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,32.1,04-11-2022 02:57:35,04-11-2022 03:38:54,04-11-2022 04:41:42,04-11-2022 02:57:37,04-11-2022 03:18:48,04-11-2022 03:21:33,04-11-2022 03:41:47,04-11-2022 04:17:31,04-11-2022 04:46:43,,GUE,Guerrero,Traslado Externo,32100,54.000,0,San Nicolas de los G
Guerrero,11/04/2022 09:11:02,47065498,04-11-2022 00:36:00,H000041807,CLIENTE93,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,21.105,04-11-2022 07:29:11,04-11-2022 08:22:55,04-11-2022 09:02:55,04-11-2022 07:29:12,04-11-2022 07:37:19,04-11-2022 07:38:22,04-11-2022 08:23:00,04-11-2022 09:02:55,04-11-2022 09:11:02,MANUAL,GUE,Guerrero,Cliente ENVIA,21160,54.000,0,APODACA
Guerrero,11/05/2022 00:55:05,47087348,04-11-2022 22:29:00,H000122204,CLIENTE163,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,35.755,04-11-2022 23:27:14,05-11-2022 00:21:14,05-11-2022 00:36:21,04-11-2022 23:27:17,04-11-2022 23:37:07,04-11-2022 23:36:58,05-11-2022 00:21:17,05-11-2022 00:36:21,05-11-2022 00:55:05,MANUAL,GUE,Guerrero,Cliente ENVIA,35970,54.000,0,APODACA
Guerrero,11/05/2022 05:19:07,47089302,05-11-2022 00:30:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,33.435,05-11-2022 03:22:22,05-11-2022 03:43:44,05-11-2022 04:56:07,05-11-2022 03:22:24,05-11-2022 03:24:11,05-11-2022 03:41:20,05-11-2022 04:25:26,05-11-2022 04:56:06,05-11-2022 05:19:07,,GUE,Guerrero,Traslado Externo,33410,54.000,0,Monterrey
Guerrero,11/05/2022 14:27:02,47098598,08-11-2022 10:24:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,35.05,05-11-2022 12:09:02,05-11-2022 12:19:21,05-11-2022 14:13:36,05-11-2022 12:09:04,05-11-2022 12:11:49,05-11-2022 12:13:04,05-11-2022 13:34:53,05-11-2022 14:13:35,05-11-2022 14:27:02,,GUE,Guerrero,Traslado Externo,35030,54.000,0,Monterrey
Guerrero,11/10/2022 01:24:54,47190340,09-11-2022 19:14:00,H000756702,CLIENTE6,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,33.57,09-11-2022 21:31:26,09-11-2022 21:37:16,10-11-2022 01:16:26,09-11-2022 21:31:27,09-11-2022 21:33:08,09-11-2022 21:32:07,10-11-2022 01:12:53,10-11-2022 01:16:24,10-11-2022 01:24:54,,GUE,Guerrero,Cliente ENVIA,33570,54.000,0,GRAL ESCOBEDO
Guerrero,11/12/2022 00:58:40,47235466,11-11-2022 22:15:00,,CLIENTE166,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,36.435,12-11-2022 00:01:16,12-11-2022 00:23:07,12-11-2022 00:23:44,12-11-2022 00:01:23,12-11-2022 00:07:45,12-11-2022 00:08:44,12-11-2022 00:23:07,12-11-2022 00:23:44,12-11-2022 00:58:40,MANUAL,GUE,Guerrero,Traslado Externo,36580,54.000,0,Pesqueria
Guerrero,11/13/2022 21:25:49,47260000,13-11-2022 06:24:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,21.23,13-11-2022 17:09:06,13-11-2022 21:11:17,13-11-2022 21:11:37,13-11-2022 17:09:07,13-11-2022 17:10:36,13-11-2022 17:31:54,13-11-2022 21:11:20,13-11-2022 21:11:37,13-11-2022 21:25:49,MANUAL,GUE,Guerrero,Traslado Externo,21200,54.000,0,San Nicolas de los G
Guerrero,11/15/2022 04:20:42,47273606,14-11-2022 00:19:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,21.25,15-11-2022 00:42:00,15-11-2022 04:07:50,15-11-2022 04:08:15,15-11-2022 00:42:01,15-11-2022 01:00:38,15-11-2022 03:57:06,15-11-2022 04:07:52,15-11-2022 04:08:10,15-11-2022 04:20:42,MANUAL,GUE,Guerrero,Traslado Externo,21110,54.000,0,San Nicolas de los G
Guerrero,11/16/2022 00:47:32,47312849,16-11-2022 23:59:00,H000122204,CLIENTE163,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,35.144,15-11-2022 21:23:26,15-11-2022 21:30:20,16-11-2022 00:32:03,15-11-2022 21:23:27,15-11-2022 21:25:40,15-11-2022 21:26:40,16-11-2022 00:10:10,16-11-2022 00:23:02,16-11-2022 00:47:32,,GUE,Guerrero,Cliente ENVIA,35100,54.000,0,APODACA
Guerrero,11/16/2022 04:35:34,47271322,13-11-2022 21:27:00,,CLIENTE132,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,34.632,16-11-2022 02:48:56,16-11-2022 04:24:55,16-11-2022 04:25:25,16-11-2022 02:48:58,16-11-2022 02:50:27,16-11-2022 02:49:21,16-11-2022 04:24:59,16-11-2022 04:25:25,16-11-2022 04:35:34,AUTOMATICA,GUE,Guerrero,Traslado Externo,34580,54.000,0,Cienega de Flores
Guerrero,11/17/2022 21:13:58,47348130,17-11-2022 23:59:00,H000122204,CLIENTE163,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,35.063,17-11-2022 19:55:14,17-11-2022 20:05:56,17-11-2022 20:43:14,17-11-2022 19:55:15,17-11-2022 19:57:21,17-11-2022 19:55:26,17-11-2022 20:24:37,17-11-2022 20:43:13,17-11-2022 21:13:58,,GUE,Guerrero,Cliente ENVIA,34990,54.000,0,APODACA
Guerrero,11/18/2022 03:03:08,47357967,20-11-2022 23:23:00,,CLIENTE132,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,30.524,18-11-2022 00:47:53,18-11-2022 02:52:46,18-11-2022 02:53:57,18-11-2022 00:47:54,18-11-2022 01:08:52,18-11-2022 00:48:13,18-11-2022 02:52:46,18-11-2022 02:53:57,18-11-2022 03:03:08,AUTOMATICA,GUE,Guerrero,Traslado Externo,30640,54.000,0,Cienega de Flores
Guerrero,11/19/2022 14:50:18,47390748,19-11-2022 23:59:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,37.524,19-11-2022 11:26:50,19-11-2022 12:36:59,19-11-2022 14:41:32,19-11-2022 11:26:51,19-11-2022 11:28:40,19-11-2022 11:30:37,19-11-2022 13:44:07,19-11-2022 14:06:01,19-11-2022 14:50:17,,GUE,Guerrero,Traslado Externo,37380,54.000,Customizados MP (M3),Monterrey
Guerrero,11/21/2022 18:48:41,47435865,21-11-2022 14:26:00,H000126500,CLIENTE177,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,33.17,21-11-2022 17:37:50,21-11-2022 17:43:12,21-11-2022 18:29:17,21-11-2022 17:37:52,21-11-2022 17:39:22,21-11-2022 17:38:03,21-11-2022 17:58:54,21-11-2022 18:29:15,21-11-2022 18:48:41,,GUE,Guerrero,Cliente ENVIA,33130,54.000,0,CIENEGA DE FLORES
Guerrero,11/23/2022 11:16:22,47474905,23-11-2022 07:33:00,H000122204,CLIENTE163,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,37.62,23-11-2022 07:47:00,23-11-2022 09:14:55,23-11-2022 10:55:24,23-11-2022 07:47:02,23-11-2022 08:28:35,23-11-2022 07:47:11,23-11-2022 10:55:23,23-11-2022 10:55:24,23-11-2022 11:16:22,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,37930,54.000,0,APODACA
Guerrero,11/23/2022 11:16:22,47474905,23-11-2022 07:33:00,H000122204,CLIENTE163,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,37.62,23-11-2022 07:47:00,23-11-2022 09:14:55,23-11-2022 10:55:24,23-11-2022 07:47:02,23-11-2022 08:28:35,23-11-2022 07:47:11,23-11-2022 10:55:23,23-11-2022 10:55:24,23-11-2022 11:16:22,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,37930,54.000,0,APODACA
Guerrero,11/23/2022 17:12:09,47482237,23-11-2022 23:59:00,H000268986,CLIENTE211,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,32.227,23-11-2022 14:57:27,23-11-2022 15:02:22,23-11-2022 17:02:59,23-11-2022 14:57:28,23-11-2022 14:59:01,23-11-2022 14:57:39,23-11-2022 17:02:34,23-11-2022 17:02:57,23-11-2022 17:12:06,,GUE,Guerrero,Cliente ENVIA,32170,54.000,0,SAN NICOLAS DE LOS GARZA
Guerrero,11/25/2022 01:45:19,47511202,24-11-2022 18:34:00,,CLIENTE132,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,38.032,24-11-2022 23:43:10,25-11-2022 01:38:46,25-11-2022 01:39:19,24-11-2022 23:43:15,24-11-2022 23:44:56,24-11-2022 23:48:11,25-11-2022 01:38:48,25-11-2022 01:39:18,25-11-2022 01:45:19,AUTOMATICA,GUE,Guerrero,Traslado Externo,38100,54.000,0,Cienega de Flores
Guerrero,11/26/2022 06:40:07,47516689,25-11-2022 00:19:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,36.025,26-11-2022 04:48:49,26-11-2022 05:23:16,26-11-2022 06:22:25,26-11-2022 04:48:51,26-11-2022 04:50:36,26-11-2022 04:55:04,26-11-2022 06:21:56,26-11-2022 06:22:22,26-11-2022 06:40:07,,GUE,Guerrero,Traslado Externo,36010,54.000,0,Monterrey
Guerrero,11/28/2022 01:48:35,47523107,26-11-2022 23:59:00,,CLIENTE170,19,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,33.91,28-11-2022 00:10:54,28-11-2022 00:16:28,28-11-2022 01:34:05,28-11-2022 00:10:56,28-11-2022 00:12:27,28-11-2022 00:11:07,28-11-2022 00:17:54,28-11-2022 01:23:01,28-11-2022 01:48:35,,GUE,Guerrero,Traslado Externo,33840,54.000,0,Apodaca
Guerrero,11/29/2022 11:06:17,47603209,29-11-2022 00:09:00,H000756702,CLIENTE6,019,Nuevo Leon,TRANPORTE63,106886,CHOFER325,LO,Plataforma 3 ejes Neumotica BIG COIL,Plataforma 3 ejes Neumotica BIG COIL,ROLLO,PLANOS,16.94,29-11-2022 09:31:39,29-11-2022 10:45:56,29-11-2022 10:50:59,29-11-2022 09:31:42,29-11-2022 09:33:31,29-11-2022 09:32:31,29-11-2022 10:45:59,29-11-2022 10:50:59,29-11-2022 11:06:17,MANUAL,GUE,Guerrero,Cliente ENVIA,16870,54.000,0,GRAL ESCOBEDO
Guerrero,10/11/2022 15:26:05,46521153,10-10-2022 20:41:00,N000001683,CLIENTE195,008,CHIHUAHUA,TRANPORTE7,107351,CHOFER326,LO,Plataforma 3 Ejes Neumotica Cortina,Plataforma 3 Ejes Neumotica Cortina,ROLLO,PLANOS,22.215,11-10-2022 11:38:11,11-10-2022 12:49:13,11-10-2022 14:53:08,11-10-2022 11:38:13,11-10-2022 11:47:32,11-10-2022 11:39:37,11-10-2022 14:52:55,11-10-2022 14:53:08,11-10-2022 15:26:05,MANUAL,GUE,Guerrero,Cliente ENVIA,22510,54.000,0,CUAUHTEMOC
Guerrero,11/01/2022 10:50:00,46994003,01-11-2022 06:32:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE60,106408,CHOFER327,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,20.29,01-11-2022 07:26:28,01-11-2022 10:26:38,01-11-2022 10:26:51,01-11-2022 08:21:20,,01-11-2022 08:21:23,01-11-2022 10:26:40,01-11-2022 10:26:51,,AUTOMATICA,GUE,Guerrero,Traslado Externo sin Pesada,0,54,0,San Nicolas de los G
Guerrero,11/01/2022 18:38:00,46973854,03-11-2022 01:17:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE60,106408,CHOFER327,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,36.238,01-11-2022 16:27:09,01-11-2022 18:24:54,01-11-2022 18:25:42,01-11-2022 16:38:54,,01-11-2022 16:59:55,01-11-2022 18:25:00,01-11-2022 18:25:42,,MANUAL,GUE,Guerrero,Traslado Externo sin Pesada,0,54,0,Monterrey
Guerrero,11/02/2022 13:40:00,47024348,02-11-2022 10:45:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE60,106408,CHOFER327,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,21.73,02-11-2022 12:00:33,02-11-2022 13:24:56,02-11-2022 13:25:26,02-11-2022 12:25:46,,02-11-2022 12:25:52,02-11-2022 13:24:57,02-11-2022 13:25:26,,AUTOMATICA,GUE,Guerrero,Traslado Externo sin Pesada,0,54,0,San Nicolas de los G
Guerrero,11/02/2022 21:45:00,47014898,02-11-2022 01:34:00,,CLIENTE125,19,Nuevo Leon,TRANPORTE60,106408,CHOFER327,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,35.906,02-11-2022 16:24:18,02-11-2022 16:43:59,02-11-2022 21:33:29,02-11-2022 16:36:47,,02-11-2022 16:26:26,02-11-2022 20:26:23,02-11-2022 21:10:02,,,GUE,Guerrero,Traslado Externo sin Pesada,0,54,0,San Nicolas de los G
Guerrero,11/03/2022 08:36:00,47040514,03-11-2022 00:34:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE60,106408,CHOFER327,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,33.525,03-11-2022 00:16:58,03-11-2022 01:27:41,03-11-2022 08:26:40,03-11-2022 00:53:55,,03-11-2022 01:06:13,03-11-2022 06:47:45,03-11-2022 08:26:38,,,GUE,Guerrero,Traslado Externo sin Pesada,0,54,0,Monterrey
Guerrero,11/03/2022 20:37:00,47056140,03-11-2022 15:28:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE60,106408,CHOFER327,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,33.178,03-11-2022 18:43:40,03-11-2022 20:00:12,03-11-2022 20:00:38,03-11-2022 18:59:59,,03-11-2022 19:00:09,03-11-2022 20:00:14,03-11-2022 20:00:38,,AUTOMATICA,GUE,Guerrero,Traslado Externo sin Pesada,0,54,0,San Nicolas de los G
Guerrero,11/04/2022 03:16:00,47059273,03-11-2022 23:59:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE60,106408,CHOFER327,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,21.33,03-11-2022 22:10:40,04-11-2022 02:45:17,04-11-2022 02:45:39,03-11-2022 22:28:03,,03-11-2022 22:28:10,04-11-2022 02:45:19,04-11-2022 02:45:39,,AUTOMATICA,GUE,Guerrero,Traslado Externo sin Pesada,0,54,0,San Nicolas de los G
Guerrero,11/04/2022 10:16:00,47069215,05-11-2022 04:25:00,,CLIENTE58,19,Nuevo Leon,TRANPORTE60,106408,CHOFER327,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,21.459,04-11-2022 06:49:18,04-11-2022 09:48:46,04-11-2022 09:51:06,04-11-2022 07:11:22,,04-11-2022 09:16:31,04-11-2022 09:48:59,04-11-2022 09:51:06,,MANUAL,GUE,Guerrero,Traslado Externo sin Pesada,0,54,Zna PNE,Monterrey
Guerrero,11/05/2022 04:07:00,47079223,04-11-2022 14:24:00,,CLIENTE224,19,Nuevo Leon,TRANPORTE60,106408,CHOFER327,LO,Plataforma 3 ejes Neumotica,Plataforma 3 ejes Neumotica,ROLLO,PLANOS,21.62,05-11-2022 00:42:39,05-11-2022 03:29:58,05-11-2022 03:57:45,05-11-2022 00:58:43,,05-11-2022 00:58:46,05-11-2022 03:57:20,05-11-2022 03:57:45,,AUTOMATICA,GUE,Guerrero,Traslado Externo sin Pesada,0,54,0,San Nicolas de los G
